folder,file,ext,kategorie,bytes,geaendert
RVB1,Braunschweig_683 001.jpg,.jpg,scan,386126,2014-10-16
RVB1,Braunschweig_694 001.jpg,.jpg,scan,489790,2014-10-16
RVB1,Braunschweig_695 001.jpg,.jpg,scan,489495,2014-10-16
RVB1,Braunschweig_714 001.jpg,.jpg,scan,480919,2014-10-16
RVB1,Braunschweig_715 001.jpg,.jpg,scan,488101,2014-10-16
RVB1,{36A2C8D8-75FF-4407-96BB-8EC1628FB9FC}.pdf,.pdf,pdf,13157455,2014-07-25
RVB1,{7A9AF68C-7A00-4671-A01D-D40448228F67}.pdf,.pdf,pdf,13101657,2013-02-05
SchweizerMinnesaengerCod,Kürzel Schweizer Minnesänger.doc,.doc,text,24064,2013-12-06
SchweizerMinnesaengerCod,SA.txt,.txt,text,4921,2013-12-06
SchweizerMinnesaengerCod,Schweizer Minnesaenger.doc,.doc,text,1529856,2011-08-12
SchweizerMinnesaengerCod,SDG.txt,.txt,text,26876,2013-12-06
SchweizerMinnesaengerCod,SDT.txt,.txt,text,9080,2013-12-06
SchweizerMinnesaengerCod,SES.txt,.txt,text,12823,2013-12-06
SchweizerMinnesaengerCod,SG.txt,.txt,text,3238,2013-12-06
SchweizerMinnesaengerCod,SGO.txt,.txt,text,16495,2013-12-11
SchweizerMinnesaengerCod,SHF.txt,.txt,text,6874,2013-12-06
SchweizerMinnesaengerCod,SHR.txt,.txt,text,2470,2013-12-06
SchweizerMinnesaengerCod,SHS.txt,.txt,text,17078,2013-12-06
SchweizerMinnesaengerCod,SHT.txt,.txt,text,3072,2013-12-06
SchweizerMinnesaengerCod,SJH.txt,.txt,text,120771,2013-12-06
SchweizerMinnesaengerCod,SJR.txt,.txt,text,14872,2013-12-06
SchweizerMinnesaengerCod,SJW.txt,.txt,text,12780,2013-12-06
SchweizerMinnesaengerCod,SKL.txt,.txt,text,58111,2013-12-06
SchweizerMinnesaengerCod,SKO.txt,.txt,text,5269,2013-12-06
SchweizerMinnesaengerCod,SKT.txt,.txt,text,13041,2013-12-06
SchweizerMinnesaengerCod,SMT.txt,.txt,text,24867,2013-12-06
SchweizerMinnesaengerCod,SOT.txt,.txt,text,13763,2013-12-06
SchweizerMinnesaengerCod,SP.txt,.txt,text,2393,2013-12-06
SchweizerMinnesaengerCod,SST.txt,.txt,text,5046,2013-12-06
SchweizerMinnesaengerCod,ST.txt,.txt,text,8572,2013-12-06
SchweizerMinnesaengerCod,STE.txt,.txt,text,25995,2013-12-06
SchweizerMinnesaengerCod,SUB.txt,.txt,text,13947,2013-12-06
SchweizerMinnesaengerCod,SUS.txt,.txt,text,74716,2013-12-06
SchweizerMinnesaengerCod,SVW.txt,.txt,text,8896,2013-12-06
SchweizerMinnesaengerCod,SWH.txt,.txt,text,8509,2013-12-06
SchweizerMinnesaengerCod,SWI.txt,.txt,text,18366,2013-12-06
SchweizerMinnesaengerCod,SWK.txt,.txt,text,12706,2013-12-06
SchweizerMinnesaengerCod,SWT.txt,.txt,text,8126,2013-12-06
Tannhäuser,5194XSRF8XL__SL500_AA300_.jpg,.jpg,scan,22901,2011-12-12
Tannhäuser,Autor.doc,.doc,text,34538,2011-11-29
Tannhäuser,Bild-fol264_TA.jpg,.jpg,scan,266078,2011-12-12
Tannhäuser,ODUwMDg=.jpg,.jpg,scan,26037,2011-12-12
Tannhäuser,TA_komplett.txt,.txt,text,69938,2011-11-29
Tannhäuser,TA_komplett.txt.bak,.bak,text,69940,2011-11-29
Tannhäuser,Textinfo_TA.doc,.doc,text,24576,2011-12-12
Tannhäuser/Rohtext_fertig,Tannh_I.txt,.txt,text,6592,2011-11-28
Tannhäuser/Rohtext_fertig,Tannh_II.txt,.txt,text,5193,2011-11-28
Tannhäuser/Rohtext_fertig,Tannh_III.txt,.txt,text,6488,2011-11-28
Tannhäuser/Rohtext_fertig,Tannh_IV.txt,.txt,text,8165,2011-11-28
Tannhäuser/Rohtext_fertig,Tannh_IX.txt,.txt,text,2786,2011-11-28
Tannhäuser/Rohtext_fertig,Tannh_V.txt,.txt,text,7444,2011-11-28
Tannhäuser/Rohtext_fertig,Tannh_VI.txt,.txt,text,7311,2011-11-28
Tannhäuser/Rohtext_fertig,Tannh_VII.txt,.txt,text,2025,2011-11-28
Tannhäuser/Rohtext_fertig,Tannh_VIII.txt,.txt,text,1385,2011-11-28
Tannhäuser/Rohtext_fertig,Tannh_X.txt,.txt,text,2214,2011-11-28
Tannhäuser/Rohtext_fertig,Tannh_XI.txt,.txt,text,3199,2011-11-28
Tannhäuser/Rohtext_fertig,Tannh_XII.txt,.txt,text,3671,2011-11-28
Tannhäuser/Rohtext_fertig,Tannh_XIII.txt,.txt,text,4400,2011-11-28
Tannhäuser/Rohtext_fertig,Tannh_XIV.txt,.txt,text,4157,2011-11-28
Tannhäuser/Rohtext_fertig,Tannh_XV.txt,.txt,text,2126,2011-11-28
Tannhäuser/Rohtext_fertig,Tannh_XVI.txt,.txt,text,904,2011-11-28
Tannhäuser/Scans_unbearb,1. Uns kumt ein wunneklîchiu zît 90-94.rtf,.rtf,text,77516,2011-11-11
Tannhäuser/Scans_unbearb,10. Mîn frowe diu wil lônen mir 127-128.rtf,.rtf,text,41835,2011-11-11
Tannhäuser/Scans_unbearb,11.Gegen disen wînnahten 129-131.rtf,.rtf,text,48171,2011-11-11
Tannhäuser/Scans_unbearb,12. Hie vor dô stuont nîn ding alsô 132-133.rtf,.rtf,text,47794,2011-11-11
Tannhäuser/Scans_unbearb,"13. Wol im, der nû beissen sol 134-136.rtf",.rtf,text,49703,2011-11-11
Tannhäuser/Scans_unbearb,14 Das ich ze hêrren niht enwart 137-139.rtf,.rtf,text,50011,2011-11-11
Tannhäuser/Scans_unbearb,15. Dank habe der meie 140-141.rtf,.rtf,text,39760,2011-11-11
Tannhäuser/Scans_unbearb,16. Es sluog ein wîb 142.rtf,.rtf,text,7251,2011-11-11
Tannhäuser/Scans_unbearb,2. Went ir in zanzen froiden sîn 95-98.rtf,.rtf,text,70403,2011-11-11
Tannhäuser/Scans_unbearb,3. Der Winter ist zergangen 99-103.rtf,.rtf,text,75960,2011-11-11
Tannhäuser/Scans_unbearb,4. Ich lobe ein wîb 104-109.rtf,.rtf,text,87136,2011-11-11
Tannhäuser/Scans_unbearb,5. Der künig von Marroch hât der berge noch genuog 110-115.rtf,.rtf,text,31789,2011-11-11
Tannhäuser/Scans_unbearb,6. Ich muos clagen 116-121.rtf,.rtf,text,83788,2011-11-11
Tannhäuser/Scans_unbearb,"7. Wol ûf, tanzen überal122-123.rtf",.rtf,text,39584,2011-11-11
Tannhäuser/Scans_unbearb,8. Jârlan bloezet sich der walt 124.rtf,.rtf,text,38717,2011-11-11
Tannhäuser/Scans_unbearb,9. Staeter dienest der ist gout125-126.rtf,.rtf,text,10847,2011-11-11
Tannhäuser/Tannhäuser Bilder/1. Uns kumt ein wunneklîchiu zît 90-94,1. Uns kumt ein wunneklîchiu zît 90-940001.tif,.tif,scan,206136,2010-05-27
Tannhäuser/Tannhäuser Bilder/1. Uns kumt ein wunneklîchiu zît 90-94,1. Uns kumt ein wunneklîchiu zît 90-940002.tif,.tif,scan,219524,2010-05-27
Tannhäuser/Tannhäuser Bilder/1. Uns kumt ein wunneklîchiu zît 90-94,1. Uns kumt ein wunneklîchiu zît 90-940003.tif,.tif,scan,229736,2010-05-27
Tannhäuser/Tannhäuser Bilder/1. Uns kumt ein wunneklîchiu zît 90-94,1. Uns kumt ein wunneklîchiu zît 90-940004.tif,.tif,scan,207738,2010-05-27
Tannhäuser/Tannhäuser Bilder/1. Uns kumt ein wunneklîchiu zît 90-94,1. Uns kumt ein wunneklîchiu zît 90-940005.tif,.tif,scan,178996,2010-05-27
Tannhäuser/Tannhäuser Bilder/10. Mîn frowe diu wil lônen mir 127-128,10. Mîn frowe diu wil lônen mir 127-1280001.tif,.tif,scan,243760,2010-06-04
Tannhäuser/Tannhäuser Bilder/10. Mîn frowe diu wil lônen mir 127-128,10. Mîn frowe diu wil lônen mir 127-1280002.tif,.tif,scan,209506,2010-06-04
Tannhäuser/Tannhäuser Bilder/11. Gegen disen wînnahten 129-131,11. Gegen disen wînahten 129-1310001.tif,.tif,scan,259826,2010-06-06
Tannhäuser/Tannhäuser Bilder/11. Gegen disen wînnahten 129-131,11. Gegen disen wînahten 129-1310002.tif,.tif,scan,263696,2010-06-06
Tannhäuser/Tannhäuser Bilder/11. Gegen disen wînnahten 129-131,11. Gegen disen wînahten 129-1310003.tif,.tif,scan,160170,2010-06-06
Tannhäuser/Tannhäuser Bilder/12. Hie vor dô stuont mîn ding alsô 132-133,12. Hie vor dô stuont mîn ding alsô 132-1330001.tif,.tif,scan,263468,2010-06-06
Tannhäuser/Tannhäuser Bilder/12. Hie vor dô stuont mîn ding alsô 132-133,12. Hie vor dô stuont mîn ding alsô 132-1330002.tif,.tif,scan,268608,2010-06-06
"Tannhäuser/Tannhäuser Bilder/13. Wol im, der nû beissen soll 134-136","13. Wol im, der nû beissen sol 134-1360001.tif",.tif,scan,265920,2010-06-06
"Tannhäuser/Tannhäuser Bilder/13. Wol im, der nû beissen soll 134-136","13. Wol im, der nû beissen sol 134-1360002.tif",.tif,scan,240312,2010-06-06
"Tannhäuser/Tannhäuser Bilder/13. Wol im, der nû beissen soll 134-136","13. Wol im, der nû beissen sol 134-1360003.tif",.tif,scan,228092,2010-06-06
Tannhäuser/Tannhäuser Bilder/14. Das ich ze hêrren niht enwart 137-139,14. Das ich ze hêrren niht enwart 137-1390001.tif,.tif,scan,280638,2010-06-06
Tannhäuser/Tannhäuser Bilder/14. Das ich ze hêrren niht enwart 137-139,14. Das ich ze hêrren niht enwart 137-1390002.tif,.tif,scan,296588,2010-06-06
Tannhäuser/Tannhäuser Bilder/14. Das ich ze hêrren niht enwart 137-139,14. Das ich ze hêrren niht enwart 137-1390003.tif,.tif,scan,160532,2010-06-06
Tannhäuser/Tannhäuser Bilder/15. Dank habe der meie 140-141,15. Dank habe der meie 140-1410001.tif,.tif,scan,220878,2010-06-07
Tannhäuser/Tannhäuser Bilder/15. Dank habe der meie 140-141,15. Dank habe der meie 140-1410002.tif,.tif,scan,173086,2010-06-07
Tannhäuser/Tannhäuser Bilder/16. Es sluog ein wîb 142,16. Es sluog ein wîb 142.tif,.tif,scan,221702,2010-06-07
Tannhäuser/Tannhäuser Bilder/2. Went ir in ganzen froiden sîn 95-98,2. Went ir in ganzen froiden sîn 95-980001.tif,.tif,scan,224672,2010-06-01
Tannhäuser/Tannhäuser Bilder/2. Went ir in ganzen froiden sîn 95-98,2. Went ir in ganzen froiden sîn 95-980002.tif,.tif,scan,225486,2010-06-01
Tannhäuser/Tannhäuser Bilder/2. Went ir in ganzen froiden sîn 95-98,2. Went ir in ganzen froiden sîn 95-980003.tif,.tif,scan,226068,2010-06-01
Tannhäuser/Tannhäuser Bilder/2. Went ir in ganzen froiden sîn 95-98,2. Went ir in ganzen froiden sîn 95-980004.tif,.tif,scan,199358,2010-06-01
Tannhäuser/Tannhäuser Bilder/3. Der Winter ist zerganen 99-103,3. Der Winter ist zergangen 99-1030001.tif,.tif,scan,237048,2010-06-02
Tannhäuser/Tannhäuser Bilder/3. Der Winter ist zerganen 99-103,3. Der Winter ist zergangen 99-1030002.tif,.tif,scan,238612,2010-06-02
Tannhäuser/Tannhäuser Bilder/3. Der Winter ist zerganen 99-103,3. Der Winter ist zergangen 99-1030003.tif,.tif,scan,253018,2010-06-02
Tannhäuser/Tannhäuser Bilder/3. Der Winter ist zerganen 99-103,3. Der Winter ist zergangen 99-1030004.tif,.tif,scan,236574,2010-06-02
Tannhäuser/Tannhäuser Bilder/3. Der Winter ist zerganen 99-103,3. Der Winter ist zergangen 99-1030005.tif,.tif,scan,212848,2010-06-02
Tannhäuser/Tannhäuser Bilder/4. Ich lobe ein wîb 104-109,4. Ich lobe ein wîb 104-1090001.tif,.tif,scan,237554,2010-06-02
Tannhäuser/Tannhäuser Bilder/4. Ich lobe ein wîb 104-109,4. Ich lobe ein wîb 104-1090002.tif,.tif,scan,250556,2010-06-02
Tannhäuser/Tannhäuser Bilder/4. Ich lobe ein wîb 104-109,4. Ich lobe ein wîb 104-1090003.tif,.tif,scan,242200,2010-06-02
Tannhäuser/Tannhäuser Bilder/4. Ich lobe ein wîb 104-109,4. Ich lobe ein wîb 104-1090004.tif,.tif,scan,225852,2010-06-02
Tannhäuser/Tannhäuser Bilder/4. Ich lobe ein wîb 104-109,4. Ich lobe ein wîb 104-1090005.tif,.tif,scan,211638,2010-06-02
Tannhäuser/Tannhäuser Bilder/4. Ich lobe ein wîb 104-109,4. Ich lobe ein wîb 104-1090006.tif,.tif,scan,212374,2010-06-02
Tannhäuser/Tannhäuser Bilder/6. Ich muos clagen 116-121,6. Ich muos clagen 116-1210001.tif,.tif,scan,234744,2010-06-04
Tannhäuser/Tannhäuser Bilder/6. Ich muos clagen 116-121,6. Ich muos clagen 116-1210002.tif,.tif,scan,231596,2010-06-04
Tannhäuser/Tannhäuser Bilder/6. Ich muos clagen 116-121,6. Ich muos clagen 116-1210003.tif,.tif,scan,240262,2010-06-04
Tannhäuser/Tannhäuser Bilder/6. Ich muos clagen 116-121,6. Ich muos clagen 116-1210004.tif,.tif,scan,245346,2010-06-04
Tannhäuser/Tannhäuser Bilder/6. Ich muos clagen 116-121,6. Ich muos clagen 116-1210005.tif,.tif,scan,224702,2010-06-04
Tannhäuser/Tannhäuser Bilder/6. Ich muos clagen 116-121,6. Ich muos clagen 116-1210006.tif,.tif,scan,196328,2010-06-04
"Tannhäuser/Tannhäuser Bilder/7. Wol ûf, tanzen überal 122-123","Wol ûf, tanzen überal 122-1230001.tif",.tif,scan,240802,2010-06-04
"Tannhäuser/Tannhäuser Bilder/7. Wol ûf, tanzen überal 122-123","Wol ûf, tanzen überal 122-1230002.tif",.tif,scan,189930,2010-06-04
Tannhäuser/Tannhäuser Bilder/8. Jârlang bloezet sich der walt 124,8. Jârlang bloezet sich der walt 124.tif,.tif,scan,225360,2010-06-04
Tannhäuser/Tannhäuser Bilder/9.Staeter dienest der ist guot 125-126,9. Staeter dienest der ist guot 125-1260001.tif,.tif,scan,238842,2010-06-04
Tannhäuser/Tannhäuser Bilder/9.Staeter dienest der ist guot 125-126,9. Staeter dienest der ist guot 125-1260002.tif,.tif,scan,233834,2010-06-04
Tannhäuser/Tannhäuser Rich Text Format,1. Uns kumt ein wunneklîchiu zît 90-94.rtf,.rtf,text,77516,2010-06-07
Tannhäuser/Tannhäuser Rich Text Format,10. Mîn frowe diu wil lônen mir 127-128.rtf,.rtf,text,41835,2010-06-07
Tannhäuser/Tannhäuser Rich Text Format,11.Gegen disen wînnahten 129-131.rtf,.rtf,text,48171,2010-06-06
Tannhäuser/Tannhäuser Rich Text Format,12. Hie vor dô stuont nîn ding alsô 132-133.rtf,.rtf,text,47794,2010-06-07
Tannhäuser/Tannhäuser Rich Text Format,"13. Wol im, der nû beissen sol 134-136.rtf",.rtf,text,49703,2010-06-07
Tannhäuser/Tannhäuser Rich Text Format,14 Das ich ze hêrren niht enwart 137-139.rtf,.rtf,text,50011,2010-06-07
Tannhäuser/Tannhäuser Rich Text Format,15. Dank habe der meie 140-141.rtf,.rtf,text,39760,2010-06-07
Tannhäuser/Tannhäuser Rich Text Format,16. Es sluog ein wîb 142.rtf,.rtf,text,7251,2010-06-09
Tannhäuser/Tannhäuser Rich Text Format,2. Went ir in zanzen froiden sîn 95-98.rtf,.rtf,text,70403,2010-06-07
Tannhäuser/Tannhäuser Rich Text Format,3. Der Winter ist zergangen 99-103.rtf,.rtf,text,75960,2010-06-04
Tannhäuser/Tannhäuser Rich Text Format,4. Ich lobe ein wîb 104-109.rtf,.rtf,text,87136,2010-06-04
Tannhäuser/Tannhäuser Rich Text Format,5. Der künig von Marroch hât der berge noch genuog 110-115.rtf,.rtf,text,31789,2010-06-09
Tannhäuser/Tannhäuser Rich Text Format,6. Ich muos clagen 116-121.rtf,.rtf,text,83788,2010-06-07
Tannhäuser/Tannhäuser Rich Text Format,"7. Wol ûf, tanzen überal122-123.rtf",.rtf,text,39584,2010-06-04
Tannhäuser/Tannhäuser Rich Text Format,8. Jârlan bloezet sich der walt 124.rtf,.rtf,text,38717,2010-06-04
Tannhäuser/Tannhäuser Rich Text Format,9. Staeter dienest der ist gout125-126.rtf,.rtf,text,10847,2010-06-09
Tannhäuser/Tannhäuser Rich Text Format,Tannh2.txt,.txt,text,3391,2011-11-08
Textexport-Dateien_Feb2017,.cvsignore,,text,8,2014-05-05
Textexport-Dateien_Feb2017,ABG.txt,.txt,text,25498,2017-02-24
Textexport-Dateien_Feb2017,ABS.txt,.txt,text,22308,2017-02-24
Textexport-Dateien_Feb2017,AC1.txt,.txt,text,65199,2017-02-24
Textexport-Dateien_Feb2017,AC2.txt,.txt,text,62060,2017-02-24
Textexport-Dateien_Feb2017,AC3.txt,.txt,text,63316,2017-02-24
Textexport-Dateien_Feb2017,ADP.txt,.txt,text,547141,2017-02-24
Textexport-Dateien_Feb2017,AGS.txt,.txt,text,2533,2017-02-24
Textexport-Dateien_Feb2017,AK.txt,.txt,text,272009,2017-02-24
Textexport-Dateien_Feb2017,ALL.txt,.txt,text,1473,2017-02-24
Textexport-Dateien_Feb2017,AMI.txt,.txt,text,70531,2017-02-24
Textexport-Dateien_Feb2017,AML.txt,.txt,text,2263,2017-02-24
Textexport-Dateien_Feb2017,ANN.txt,.txt,text,27029,2017-02-24
Textexport-Dateien_Feb2017,APO.txt,.txt,text,99745,2017-02-24
Textexport-Dateien_Feb2017,ARB.txt,.txt,text,9138,2017-02-24
Textexport-Dateien_Feb2017,ARK.txt,.txt,text,5572,2017-02-24
Textexport-Dateien_Feb2017,ASG.txt,.txt,text,8665,2017-02-24
Textexport-Dateien_Feb2017,AT.txt,.txt,text,97648,2017-02-24
Textexport-Dateien_Feb2017,AUK.txt,.txt,text,1536,2017-02-24
Textexport-Dateien_Feb2017,AUN.txt,.txt,text,1554,2017-02-24
Textexport-Dateien_Feb2017,AUP.txt,.txt,text,15435,2017-02-24
Textexport-Dateien_Feb2017,AX.txt,.txt,text,40353,2017-02-24
Textexport-Dateien_Feb2017,AXH.txt,.txt,text,58022,2017-02-24
Textexport-Dateien_Feb2017,AXK.txt,.txt,text,8967,2017-02-24
Textexport-Dateien_Feb2017,AXR.txt,.txt,text,609856,2017-02-24
Textexport-Dateien_Feb2017,AXS.txt,.txt,text,185892,2017-02-24
Textexport-Dateien_Feb2017,AXU.txt,.txt,text,824540,2017-02-24
Textexport-Dateien_Feb2017,AXV.txt,.txt,text,48420,2017-02-24
Textexport-Dateien_Feb2017,AXW.txt,.txt,text,169905,2017-02-24
Textexport-Dateien_Feb2017,AZW.txt,.txt,text,4479,2017-02-24
Textexport-Dateien_Feb2017,BAB.txt,.txt,text,7986,2017-02-24
Textexport-Dateien_Feb2017,BAD.txt,.txt,text,5367,2017-02-24
Textexport-Dateien_Feb2017,BAR.txt,.txt,text,470743,2017-02-24
Textexport-Dateien_Feb2017,BAX.txt,.txt,text,15992,2017-02-24
Textexport-Dateien_Feb2017,BDK.txt,.txt,text,63594,2017-02-24
Textexport-Dateien_Feb2017,BEK.txt,.txt,text,6464,2017-02-24
Textexport-Dateien_Feb2017,BES.txt,.txt,text,3931,2017-02-24
Textexport-Dateien_Feb2017,BGM.txt,.txt,text,14801,2017-02-24
Textexport-Dateien_Feb2017,BIB.txt,.txt,text,1040,2017-02-24
Textexport-Dateien_Feb2017,BIL.txt,.txt,text,5465,2017-02-24
Textexport-Dateien_Feb2017,BIM.txt,.txt,text,3324,2017-02-24
Textexport-Dateien_Feb2017,BKN.txt,.txt,text,20765,2017-02-24
Textexport-Dateien_Feb2017,BMG.txt,.txt,text,1412,2017-02-24
Textexport-Dateien_Feb2017,BOP.txt,.txt,text,8420,2017-02-24
Textexport-Dateien_Feb2017,BRF.txt,.txt,text,386634,2017-02-24
Textexport-Dateien_Feb2017,BRH.txt,.txt,text,3647,2017-02-24
Textexport-Dateien_Feb2017,BRIX.txt,.txt,text,22266,2017-02-24
Textexport-Dateien_Feb2017,BRW.txt,.txt,text,65342,2017-02-24
Textexport-Dateien_Feb2017,BRZ.txt,.txt,text,39481,2017-02-24
Textexport-Dateien_Feb2017,BST.txt,.txt,text,2224,2017-02-24
Textexport-Dateien_Feb2017,BUH.txt,.txt,text,22297,2017-02-24
Textexport-Dateien_Feb2017,BUS.txt,.txt,text,3486,2017-02-24
Textexport-Dateien_Feb2017,BVH.txt,.txt,text,276,2017-02-24
Textexport-Dateien_Feb2017,BVL.txt,.txt,text,2751,2017-02-24
Textexport-Dateien_Feb2017,BVO.txt,.txt,text,3579,2017-02-24
Textexport-Dateien_Feb2017,BZI.txt,.txt,text,3072,2017-02-24
Textexport-Dateien_Feb2017,CDV.txt,.txt,text,719,2017-02-24
Textexport-Dateien_Feb2017,CGF.txt,.txt,text,949,2017-02-24
Textexport-Dateien_Feb2017,CHH.txt,.txt,text,155344,2017-02-24
Textexport-Dateien_Feb2017,CKI.txt,.txt,text,7300,2017-02-24
Textexport-Dateien_Feb2017,CL.txt,.txt,text,6735,2017-02-24
Textexport-Dateien_Feb2017,CR.txt,.txt,text,47570,2017-02-24
Textexport-Dateien_Feb2017,CRO.txt,.txt,text,1020370,2017-02-24
Textexport-Dateien_Feb2017,DA.txt,.txt,text,238848,2017-02-24
Textexport-Dateien_Feb2017,DAH.txt,.txt,text,43341,2017-02-24
Textexport-Dateien_Feb2017,DAL.txt,.txt,text,2985,2017-02-24
Textexport-Dateien_Feb2017,DAR.txt,.txt,text,5259,2017-02-24
Textexport-Dateien_Feb2017,DBD.txt,.txt,text,1594,2017-02-24
Textexport-Dateien_Feb2017,DBE.txt,.txt,text,7184,2017-02-24
Textexport-Dateien_Feb2017,DBF.txt,.txt,text,696,2017-02-24
Textexport-Dateien_Feb2017,DBK.txt,.txt,text,20562,2017-02-24
Textexport-Dateien_Feb2017,DBS.txt,.txt,text,2471,2017-02-24
Textexport-Dateien_Feb2017,DBW.txt,.txt,text,4980,2017-02-24
Textexport-Dateien_Feb2017,DDE.txt,.txt,text,11327,2017-02-24
Textexport-Dateien_Feb2017,DDL.txt,.txt,text,7196,2017-02-24
Textexport-Dateien_Feb2017,DDM.txt,.txt,text,11839,2017-02-24
Textexport-Dateien_Feb2017,DDS.txt,.txt,text,2235,2017-02-24
Textexport-Dateien_Feb2017,DDW.txt,.txt,text,1207,2017-02-24
Textexport-Dateien_Feb2017,DEG.txt,.txt,text,4596,2017-02-24
Textexport-Dateien_Feb2017,DEH.txt,.txt,text,5562,2017-02-24
Textexport-Dateien_Feb2017,DEK.txt,.txt,text,7309,2017-02-24
Textexport-Dateien_Feb2017,DES.txt,.txt,text,4711,2017-02-24
Textexport-Dateien_Feb2017,DES2.txt,.txt,text,28115,2017-02-24
Textexport-Dateien_Feb2017,DFB.txt,.txt,text,3144,2017-02-24
Textexport-Dateien_Feb2017,DFE.txt,.txt,text,8841,2017-02-24
Textexport-Dateien_Feb2017,DFJ.txt,.txt,text,455,2017-02-24
Textexport-Dateien_Feb2017,DFK.txt,.txt,text,6203,2017-02-24
Textexport-Dateien_Feb2017,DFL.txt,.txt,text,290415,2017-02-24
Textexport-Dateien_Feb2017,DFR.txt,.txt,text,56373,2017-02-24
Textexport-Dateien_Feb2017,DFS.txt,.txt,text,6750,2017-02-24
Textexport-Dateien_Feb2017,DFT.txt,.txt,text,11996,2017-02-24
Textexport-Dateien_Feb2017,DGA.txt,.txt,text,1705,2017-02-24
Textexport-Dateien_Feb2017,DGE.txt,.txt,text,340,2017-02-24
Textexport-Dateien_Feb2017,DGH.txt,.txt,text,4796,2017-02-24
Textexport-Dateien_Feb2017,DGK.txt,.txt,text,3657,2017-02-24
Textexport-Dateien_Feb2017,DGM.txt,.txt,text,1437,2017-02-24
Textexport-Dateien_Feb2017,DGP.txt,.txt,text,9732,2017-02-24
Textexport-Dateien_Feb2017,DGR.txt,.txt,text,4459,2017-02-24
Textexport-Dateien_Feb2017,DGS.txt,.txt,text,1529,2017-02-24
Textexport-Dateien_Feb2017,DGT.txt,.txt,text,1188,2017-02-24
Textexport-Dateien_Feb2017,DHA.txt,.txt,text,555,2017-02-24
Textexport-Dateien_Feb2017,DHE.txt,.txt,text,5791,2017-02-24
Textexport-Dateien_Feb2017,DHH.txt,.txt,text,1183,2017-02-24
Textexport-Dateien_Feb2017,DHO.txt,.txt,text,1730,2017-02-24
Textexport-Dateien_Feb2017,DHP.txt,.txt,text,1117,2017-02-24
Textexport-Dateien_Feb2017,DHS.txt,.txt,text,2457,2017-02-24
Textexport-Dateien_Feb2017,DHW.txt,.txt,text,2951,2017-02-24
Textexport-Dateien_Feb2017,DIO.txt,.txt,text,290946,2017-02-24
Textexport-Dateien_Feb2017,DIS.txt,.txt,text,13704,2017-02-24
Textexport-Dateien_Feb2017,DJA.txt,.txt,text,3747,2017-02-24
Textexport-Dateien_Feb2017,DJB.txt,.txt,text,613,2017-02-24
Textexport-Dateien_Feb2017,DJEM.txt,.txt,text,73313,2017-02-24
Textexport-Dateien_Feb2017,DJR.txt,.txt,text,9037,2017-02-24
Textexport-Dateien_Feb2017,DJUM.txt,.txt,text,78836,2017-02-24
Textexport-Dateien_Feb2017,DKA.txt,.txt,text,4015,2017-02-24
Textexport-Dateien_Feb2017,DKF.txt,.txt,text,5475,2017-02-24
Textexport-Dateien_Feb2017,DKI.txt,.txt,text,2471,2017-02-24
Textexport-Dateien_Feb2017,DKK.txt,.txt,text,19726,2017-02-24
Textexport-Dateien_Feb2017,DKM.txt,.txt,text,4191,2017-02-24
Textexport-Dateien_Feb2017,DKN.txt,.txt,text,1968,2017-02-24
Textexport-Dateien_Feb2017,DKR.txt,.txt,text,2652,2017-02-24
Textexport-Dateien_Feb2017,DL1.txt,.txt,text,136993,2017-02-24
Textexport-Dateien_Feb2017,DL2.txt,.txt,text,30254,2017-02-24
Textexport-Dateien_Feb2017,DLF.txt,.txt,text,17205,2017-02-24
Textexport-Dateien_Feb2017,DMA.txt,.txt,text,5622,2017-02-24
Textexport-Dateien_Feb2017,DMB.txt,.txt,text,3822,2017-02-24
Textexport-Dateien_Feb2017,DMD.txt,.txt,text,5838,2017-02-24
Textexport-Dateien_Feb2017,DME.txt,.txt,text,34894,2017-02-24
Textexport-Dateien_Feb2017,DMK.txt,.txt,text,1847,2017-02-24
Textexport-Dateien_Feb2017,DML.txt,.txt,text,3188,2017-02-24
Textexport-Dateien_Feb2017,DMN.txt,.txt,text,15527,2017-02-24
Textexport-Dateien_Feb2017,DNB.txt,.txt,text,6333,2017-02-24
Textexport-Dateien_Feb2017,DNR.txt,.txt,text,2828,2017-02-24
Textexport-Dateien_Feb2017,DNT.txt,.txt,text,18080,2017-02-24
Textexport-Dateien_Feb2017,DRA.txt,.txt,text,5249,2017-02-24
Textexport-Dateien_Feb2017,DRE.txt,.txt,text,15740,2017-02-24
Textexport-Dateien_Feb2017,DRH.txt,.txt,text,490,2017-02-24
Textexport-Dateien_Feb2017,DRT.txt,.txt,text,10862,2017-02-24
Textexport-Dateien_Feb2017,DRW.txt,.txt,text,6600,2017-02-24
Textexport-Dateien_Feb2017,DSA.txt,.txt,text,2077,2017-02-24
Textexport-Dateien_Feb2017,DSE.txt,.txt,text,2680,2017-02-24
Textexport-Dateien_Feb2017,DSK.txt,.txt,text,907,2017-02-24
Textexport-Dateien_Feb2017,DSL.txt,.txt,text,724,2017-02-24
Textexport-Dateien_Feb2017,DSP.txt,.txt,text,5420,2017-02-24
Textexport-Dateien_Feb2017,DST.txt,.txt,text,5946,2017-02-24
Textexport-Dateien_Feb2017,DSU.txt,.txt,text,2809,2017-02-24
