workId,responsibilityStatement,printTitle
https://dh.plus.ac.at/mhdbdb/instance/work_288,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_288,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_288,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_292,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_292,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_292,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_292,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_293,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_293,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_293,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_293,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_294,herausgegeben von Gustav Rosenhagen,Die Heidelberger Handschrift
https://dh.plus.ac.at/mhdbdb/instance/work_294,herausgegeben von Gustav Rosenhagen,Die Heidelberger Handschrift cod. Pal. germ. 341
https://dh.plus.ac.at/mhdbdb/instance/work_294,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_294,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_294,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_294,,Beispiel vom Hasen
https://dh.plus.ac.at/mhdbdb/instance/work_294,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_295,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_295,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_295,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_295,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_296,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_296,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_296,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_296,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_297,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_297,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_297,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_297,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_298,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_298,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_298,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_298,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_299,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_299,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_299,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_299,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_3,"herausgegeben von Hugo Moser, Helmut Tervooren",Des Minnesangs Frühling
https://dh.plus.ac.at/mhdbdb/instance/work_3,"herausgegeben von Hugo Moser, Helmut Tervooren",Des Minnesangs Frühling
https://dh.plus.ac.at/mhdbdb/instance/work_3,,[Namenlose Lieder]
https://dh.plus.ac.at/mhdbdb/instance/work_304,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_304,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_304,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_304,herausgegeben von Klaus Hofmann,Strickers „Frauenehre“
https://dh.plus.ac.at/mhdbdb/instance/work_304,herausgegeben von Klaus Hofmann,"Strickers ""Frauenehre"""
https://dh.plus.ac.at/mhdbdb/instance/work_304,herausgegeben von Klaus Hofmann,"Überlieferung, Textkritik, Edition, literaturgeschichtl. Einordnung"
https://dh.plus.ac.at/mhdbdb/instance/work_304,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_304,,Frauenehre
https://dh.plus.ac.at/mhdbdb/instance/work_306,herausgegeben von Gustav Rosenhagen,Die Heidelberger Handschrift
https://dh.plus.ac.at/mhdbdb/instance/work_306,herausgegeben von Gustav Rosenhagen,Die Heidelberger Handschrift cod. Pal. germ. 341
https://dh.plus.ac.at/mhdbdb/instance/work_306,,Beispiel vom Hasen
https://dh.plus.ac.at/mhdbdb/instance/work_308,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_308,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_308,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_308,herausgegeben von Gustav Rosenhagen,Die Heidelberger Handschrift
https://dh.plus.ac.at/mhdbdb/instance/work_308,herausgegeben von Gustav Rosenhagen,Die Heidelberger Handschrift cod. Pal. germ. 341
https://dh.plus.ac.at/mhdbdb/instance/work_308,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_308,,Beispiel vom Hasen
https://dh.plus.ac.at/mhdbdb/instance/work_309,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_309,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_309,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_309,herausgegeben von Gustav Rosenhagen,Die Heidelberger Handschrift
https://dh.plus.ac.at/mhdbdb/instance/work_309,herausgegeben von Gustav Rosenhagen,Die Heidelberger Handschrift cod. Pal. germ. 341
https://dh.plus.ac.at/mhdbdb/instance/work_309,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_309,,Beispiel vom Hasen
https://dh.plus.ac.at/mhdbdb/instance/work_310,"herausgegeben von Horst Brunner, Burghart Wachinger",Repertorium der Sangsprüche und Meisterlieder des 12. bis 18. Jahrhunderts
https://dh.plus.ac.at/mhdbdb/instance/work_310,"herausgegeben von Horst Brunner, Burghart Wachinger",Repertorium der Sangsprüche und Meisterlieder des 12. bis 18. Jahrhunderts
https://dh.plus.ac.at/mhdbdb/instance/work_310,,[Lieder]
https://dh.plus.ac.at/mhdbdb/instance/work_313,"herausgegeben von Hugo Moser, Helmut Tervooren",Des Minnesangs Frühling
https://dh.plus.ac.at/mhdbdb/instance/work_313,"herausgegeben von Hugo Moser, Helmut Tervooren",Des Minnesangs Frühling
https://dh.plus.ac.at/mhdbdb/instance/work_313,,[Namenlose Lieder]
https://dh.plus.ac.at/mhdbdb/instance/work_314,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_314,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_314,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_314,herausgegeben von Gustav Rosenhagen,Die Heidelberger Handschrift
https://dh.plus.ac.at/mhdbdb/instance/work_314,herausgegeben von Gustav Rosenhagen,Die Heidelberger Handschrift cod. Pal. germ. 341
https://dh.plus.ac.at/mhdbdb/instance/work_314,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_314,,Beispiel vom Hasen
https://dh.plus.ac.at/mhdbdb/instance/work_315,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_315,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_315,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_315,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_316,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_316,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_316,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_316,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_317,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_317,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_317,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_317,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_318,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_318,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_318,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_318,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_319,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_319,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_319,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_319,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_320,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_320,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_320,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_320,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_322,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_322,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_322,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_322,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_323,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_323,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_323,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_323,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_324,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_324,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_324,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_324,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_325,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_325,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_325,,Aristoteles und Phyllis
https://dh.plus.ac.at/mhdbdb/instance/work_326,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_326,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_326,,Aristoteles und Phyllis
https://dh.plus.ac.at/mhdbdb/instance/work_327,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_327,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_327,,Aristoteles und Phyllis
https://dh.plus.ac.at/mhdbdb/instance/work_328,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_328,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_328,,Aristoteles und Phyllis
https://dh.plus.ac.at/mhdbdb/instance/work_329,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_329,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_329,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_329,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_33,herausgegeben von Julius Zupitza,"Dietrichs Abenteuer von Albrecht von Kemenaten nebst den Bruchstücken von Dietrich
            und Wenezlan"
https://dh.plus.ac.at/mhdbdb/instance/work_33,,Sigenot
https://dh.plus.ac.at/mhdbdb/instance/work_331,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_331,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_331,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_331,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_331,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_331,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_331,,Aristoteles und Phyllis
https://dh.plus.ac.at/mhdbdb/instance/work_333,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_333,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_333,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_333,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_334,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_334,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_334,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_334,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_335,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_335,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_335,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_335,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_336,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_336,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_336,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_336,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_337,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_337,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_337,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_337,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_338,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_338,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_338,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_338,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_339,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_339,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_339,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_339,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_341,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_341,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_341,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_341,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_343,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_343,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_343,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_343,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_344,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_344,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_344,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_344,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_346,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_346,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_346,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_346,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_347,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_347,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_347,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_347,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_348,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_348,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_348,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_348,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_351,"herausgegeben von Kurt Gärtner, Werner Hoffmann","""Unser vrouwen hinfart"" und ""Diu Urstende"""
https://dh.plus.ac.at/mhdbdb/instance/work_351,"herausgegeben von Kurt Gärtner, Werner Hoffmann","""Unser vrouwen hinfart"" und ""Diu Urstende"""
https://dh.plus.ac.at/mhdbdb/instance/work_351,,Diu urstende
https://dh.plus.ac.at/mhdbdb/instance/work_352,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_352,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_352,,Aristoteles und Phyllis
https://dh.plus.ac.at/mhdbdb/instance/work_354,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_354,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_354,,Aristoteles und Phyllis
https://dh.plus.ac.at/mhdbdb/instance/work_355,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_355,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_355,,Aristoteles und Phyllis
https://dh.plus.ac.at/mhdbdb/instance/work_356,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_356,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_356,,Aristoteles und Phyllis
https://dh.plus.ac.at/mhdbdb/instance/work_357,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_357,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_357,,Aristoteles und Phyllis
https://dh.plus.ac.at/mhdbdb/instance/work_358,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_358,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_358,,Aristoteles und Phyllis
https://dh.plus.ac.at/mhdbdb/instance/work_359,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_359,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_359,,Aristoteles und Phyllis
https://dh.plus.ac.at/mhdbdb/instance/work_36,herausgegeben von Edward Schröder,Kleinere Dichtungen Konrads von Würzburg:
https://dh.plus.ac.at/mhdbdb/instance/work_36,herausgegeben von Edward Schröder,Kleinere Dichtungen Konrads von Würzburg
https://dh.plus.ac.at/mhdbdb/instance/work_36,,Das Turnier von Nantes
https://dh.plus.ac.at/mhdbdb/instance/work_362,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_362,herausgegeben von Wolfgang Moelleken,Die Kleindichtung
https://dh.plus.ac.at/mhdbdb/instance/work_362,herausgegeben von Wolfgang Moelleken,Die Kleindichtung des Strickers
https://dh.plus.ac.at/mhdbdb/instance/work_362,,Allerheiligenlitanei
https://dh.plus.ac.at/mhdbdb/instance/work_365,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_365,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_365,,Aristoteles und Phyllis
https://dh.plus.ac.at/mhdbdb/instance/work_366,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_366,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_366,,Aristoteles und Phyllis
https://dh.plus.ac.at/mhdbdb/instance/work_367,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_367,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_367,,Aristoteles und Phyllis
https://dh.plus.ac.at/mhdbdb/instance/work_368,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_368,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_368,,Aristoteles und Phyllis
https://dh.plus.ac.at/mhdbdb/instance/work_369,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_369,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_369,,Aristoteles und Phyllis
https://dh.plus.ac.at/mhdbdb/instance/work_37,herausgegeben von Ernst Martin,Alpharts Tod. Dietrichs Flucht. Rabenschlacht
https://dh.plus.ac.at/mhdbdb/instance/work_37,,Alpharts Tod
https://dh.plus.ac.at/mhdbdb/instance/work_370,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_370,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_370,,Aristoteles und Phyllis
https://dh.plus.ac.at/mhdbdb/instance/work_371,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_371,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_371,,Aristoteles und Phyllis
https://dh.plus.ac.at/mhdbdb/instance/work_372,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_372,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_372,,Aristoteles und Phyllis
https://dh.plus.ac.at/mhdbdb/instance/work_373,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_373,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_373,,Aristoteles und Phyllis
https://dh.plus.ac.at/mhdbdb/instance/work_374,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_374,herausgegeben von Klaus Grubmüller,Novellistik des Mittelalters
https://dh.plus.ac.at/mhdbdb/instance/work_374,,Aristoteles und Phyllis
